,Duration,Total_Stops,Price,Dep_hour,Dep_min,Arrival_hour,Arrival_min,Jounrey_date,Jounrey_month,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Airline_Vistara Premium economy,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi
1172,170,0,6094,5,10,8,0,15,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1173,520,1,7575,10,35,19,15,15,5,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1174,340,1,13470,16,45,22,25,6,9,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1175,175,0,4823,18,25,21,20,27,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1176,170,0,5403,9,45,12,35,4,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1177,495,1,13552,14,10,22,25,3,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1178,845,2,22619,9,40,23,45,3,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1179,520,1,8625,10,35,19,15,27,5,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1180,165,0,4777,6,0,8,45,24,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1181,195,0,5000,5,35,8,50,21,6,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1182,170,0,3943,22,10,1,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1183,140,0,7295,19,35,21,55,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1184,1420,1,9292,17,0,16,40,3,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1185,335,1,4150,4,15,9,50,24,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1186,195,0,5601,5,35,8,50,6,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1187,1385,2,14960,9,50,8,55,21,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1188,570,1,13377,16,0,1,30,6,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1189,85,0,3342,12,0,13,25,21,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1190,705,1,7258,20,30,8,15,21,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1191,290,2,13381,14,25,19,15,24,6,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1192,720,1,13587,9,0,21,0,24,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1193,90,0,2754,1,40,3,10,6,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1194,170,0,4668,9,45,12,35,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1195,150,0,4107,19,55,22,25,21,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1196,965,1,5894,4,55,21,0,6,12,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1197,865,1,6451,16,45,7,10,27,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1198,-20,2,10975,9,45,9,25,27,6,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1199,1180,2,14746,12,0,7,40,3,6,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1200,625,1,11410,20,45,7,10,6,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1201,155,0,3841,6,55,9,30,5,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1202,50,2,13381,6,50,7,40,6,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1203,840,1,15078,11,30,1,30,5,9,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1204,545,1,8891,9,25,18,30,5,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1205,180,0,4441,5,45,8,45,4,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1206,170,0,4823,13,0,15,50,4,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1207,545,1,8576,9,25,18,30,24,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1208,1210,2,11432,9,25,5,35,21,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1209,90,0,3175,16,55,18,25,15,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1210,165,0,4804,9,35,12,20,5,12,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1211,910,1,7563,7,10,22,20,3,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1212,145,0,3873,9,0,11,25,27,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1213,780,1,6282,11,55,0,55,21,5,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1214,630,1,11200,8,30,19,0,6,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1215,165,0,5613,19,30,22,15,24,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1216,195,0,5601,14,20,17,35,6,9,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1217,175,0,14306,20,0,22,55,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1218,1380,2,13591,20,15,19,15,18,5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1219,460,2,18275,17,50,1,30,6,12,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1220,170,0,3749,22,10,1,0,27,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1221,500,2,6810,15,10,23,30,6,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1222,560,1,7485,11,40,21,0,21,5,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1223,150,0,5510,14,15,16,45,27,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1224,540,1,6723,7,10,16,10,24,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1225,450,1,8307,8,0,15,30,21,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1226,460,1,6146,5,55,13,35,21,4,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1227,975,1,7503,9,15,1,30,18,5,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1228,270,1,12314,15,45,20,15,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1229,375,1,8372,13,0,19,15,15,5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1230,140,0,6297,7,55,10,15,3,12,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1231,370,1,6393,7,25,13,35,6,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1232,810,1,14871,7,30,21,0,3,6,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1233,170,0,4319,9,30,12,20,4,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1234,180,0,3943,21,15,0,15,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1235,735,1,8879,7,0,19,15,24,6,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1236,155,0,5644,9,35,12,10,15,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1237,175,0,3971,21,10,0,5,6,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1238,150,0,3841,17,10,19,40,15,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1239,780,1,13587,8,0,21,0,15,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1240,900,1,7740,6,0,21,0,24,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1241,395,1,9794,6,0,12,35,21,5,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1242,0,1,6528,14,35,14,35,6,12,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1243,705,1,8266,7,30,19,15,27,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1244,940,1,6442,6,40,22,20,3,6,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1245,165,0,8273,6,10,8,55,24,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1246,45,2,10703,18,30,19,15,21,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1247,930,1,8510,10,0,1,30,15,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1248,90,0,2754,20,5,21,35,15,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1249,90,0,2227,21,20,22,50,18,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1250,460,2,18275,17,50,1,30,27,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1251,270,1,6356,8,45,13,15,21,4,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1252,170,0,4340,11,40,14,30,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1253,1215,2,12224,17,30,13,45,6,12,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1254,165,0,4174,9,35,12,20,15,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1255,355,2,14887,17,0,22,55,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1256,615,1,12853,9,0,19,15,4,9,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1257,165,0,3383,11,10,13,55,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1258,175,0,11111,11,40,14,35,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1259,635,1,14871,15,0,1,35,3,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1260,465,1,14533,11,30,19,15,18,5,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1261,875,1,7258,17,40,8,15,6,6,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1262,270,1,4812,8,45,13,15,4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1263,1180,2,8603,12,0,7,40,6,6,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1264,435,2,8603,12,0,19,15,6,6,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1265,625,1,11410,20,45,7,10,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1266,35,2,12725,8,50,9,25,3,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1267,155,0,3873,6,55,9,30,24,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1268,140,0,3850,7,55,10,15,15,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1269,435,1,8479,11,35,18,50,6,9,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1270,165,0,5228,6,10,8,55,24,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1271,115,1,9397,7,10,9,5,6,9,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1272,-30,2,10651,19,45,19,15,6,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1273,170,0,4282,4,55,7,45,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1274,810,2,10697,8,20,21,50,21,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1275,145,0,3540,5,15,7,40,27,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1276,155,2,9443,16,40,19,15,6,12,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1277,480,1,15147,7,30,15,30,3,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1278,90,0,2437,21,20,22,50,24,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1279,895,1,6104,10,35,1,30,27,5,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1280,90,0,1965,22,45,0,15,6,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1281,480,1,7408,13,0,21,0,6,12,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1282,90,0,4049,6,25,7,55,18,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1283,720,1,10197,7,0,19,0,5,9,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1284,495,1,7335,23,30,7,45,24,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1285,175,0,4353,21,10,0,5,24,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1286,930,1,7927,7,10,22,40,5,9,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1287,170,0,4483,23,55,2,45,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1288,370,1,4692,7,25,13,35,24,4,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1289,630,1,6270,15,0,1,30,4,9,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1290,190,0,6216,6,0,9,10,5,12,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
1291,680,1,15135,7,30,18,50,3,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1292,570,1,15136,11,30,21,0,3,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1293,615,1,10454,9,0,19,15,6,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1294,520,1,8372,23,0,7,40,18,5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1295,750,1,6416,8,30,21,0,6,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1296,90,0,3342,9,10,10,40,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1297,1185,2,14960,16,45,12,30,6,12,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1298,665,1,6818,5,5,16,10,15,6,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1299,150,0,5510,14,15,16,45,6,12,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1300,455,1,7038,14,55,22,30,6,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1301,630,1,8266,8,45,19,15,5,9,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1302,1350,1,8366,9,25,7,55,5,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1303,115,1,8452,7,10,9,5,6,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1304,320,1,8567,15,10,20,30,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1305,925,1,9646,7,5,22,30,15,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1306,1275,2,8341,22,0,19,15,4,9,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1307,140,0,3543,17,45,20,5,21,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1308,170,0,4777,4,0,6,50,24,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1309,455,1,7038,14,55,22,30,6,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1310,90,0,3175,16,55,18,25,4,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1311,660,1,7408,10,0,21,0,6,9,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1312,180,0,3943,21,15,0,15,15,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1313,155,0,3873,6,55,9,30,27,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1314,170,0,4423,10,10,13,0,15,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1315,755,1,8285,8,25,21,0,21,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1316,80,0,3100,6,20,7,40,6,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1317,35,2,25430,8,50,9,25,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1318,80,0,2385,13,10,14,30,18,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1319,445,2,7662,5,50,13,15,24,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1320,705,1,6838,9,15,21,0,6,9,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1321,480,1,8574,7,30,15,30,27,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1322,910,1,12192,3,50,19,0,24,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1323,175,0,6722,7,45,10,40,4,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1324,840,1,7408,7,0,21,0,15,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1325,150,0,3841,17,10,19,40,24,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1326,520,1,7155,10,35,19,15,27,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1327,175,0,4823,18,55,21,50,18,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1328,1200,1,14752,0,30,20,30,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1329,260,2,11542,9,25,13,45,5,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1330,505,1,11098,10,35,19,0,6,9,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1331,75,0,2575,19,30,20,45,27,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1332,755,1,6673,13,0,1,35,27,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1333,170,0,14306,18,55,21,45,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1334,170,0,6094,5,10,8,0,27,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1335,660,1,9718,10,0,21,0,27,5,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1336,1275,2,10441,22,0,19,15,6,6,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1337,890,1,14871,10,45,1,35,3,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1338,90,0,3175,16,55,18,25,24,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1339,140,0,3597,17,45,20,5,24,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1340,90,0,1965,13,15,14,45,27,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1341,540,1,12717,10,0,19,0,24,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1342,195,0,6015,14,25,17,40,6,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1343,165,0,5615,23,25,2,10,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1344,395,1,7845,19,0,1,35,27,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1345,150,0,4174,14,25,16,55,4,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1346,780,1,6883,8,0,21,0,21,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1347,720,1,6883,9,0,21,0,21,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1348,170,0,5469,20,30,23,20,24,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1349,160,0,11913,19,40,22,20,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1350,415,1,7006,18,35,1,30,21,5,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1351,420,1,13587,14,0,21,0,15,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1352,290,1,6220,7,30,12,20,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1353,545,1,8576,9,25,18,30,5,12,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1354,370,1,5052,7,25,13,35,15,4,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1355,160,0,5613,7,0,9,40,27,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1356,145,0,3873,9,0,11,25,4,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1357,195,0,6015,5,35,8,50,15,5,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1358,90,0,2227,13,15,14,45,5,12,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1359,720,1,12192,7,0,19,0,6,12,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1360,50,2,16163,6,50,7,40,27,5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1361,165,0,5780,19,30,22,15,21,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1362,295,1,6496,5,10,10,5,6,9,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1363,415,2,12488,12,20,19,15,6,12,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1364,175,0,4823,7,10,10,5,15,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1365,90,0,2647,5,45,7,15,18,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1366,170,0,12649,13,0,15,50,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1367,455,1,8266,11,40,19,15,6,12,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1368,190,0,6216,6,0,9,10,15,5,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
1369,165,0,4423,1,30,4,15,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1370,270,1,5726,8,45,13,15,15,4,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1371,570,1,15147,6,0,15,30,3,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1372,450,1,7198,18,0,1,30,27,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1373,300,1,5073,16,0,21,0,4,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1374,180,0,3943,21,15,0,15,27,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1375,160,0,3257,5,55,8,35,5,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1376,155,0,4804,22,15,0,50,6,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1377,285,1,10231,16,50,21,35,3,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1378,85,0,2227,21,20,22,45,21,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1379,1390,2,9258,12,0,11,10,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1380,165,0,3419,20,55,23,40,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1381,540,1,4959,10,35,19,35,6,6,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1382,1390,2,10151,12,0,11,10,6,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1383,840,3,10703,5,15,19,15,18,5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1384,370,1,7205,16,10,22,20,3,6,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1385,195,0,6015,14,25,17,40,15,4,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1386,255,1,4226,6,15,10,30,4,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1387,140,0,11982,17,45,20,5,6,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1388,70,1,8032,11,50,13,0,15,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1389,150,0,5510,14,15,16,45,15,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1390,305,1,8177,23,30,4,35,5,9,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1391,340,1,11410,16,45,22,25,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1392,350,1,9385,7,0,12,50,21,3,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1393,145,0,3873,9,0,11,25,18,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1394,430,1,11999,11,40,18,50,21,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1395,90,0,2175,13,15,14,45,5,12,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1396,50,2,14431,6,50,7,40,5,9,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1397,265,1,3809,19,20,23,45,24,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1398,705,1,7354,7,30,19,15,24,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1399,450,1,12537,8,0,15,30,27,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1400,375,1,9719,13,0,19,15,27,5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1401,170,0,4591,23,30,2,20,4,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1402,260,1,7662,16,45,21,5,6,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1403,140,0,3850,7,55,10,15,24,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1404,835,1,6442,8,35,22,30,6,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1405,305,1,11378,23,30,4,35,6,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1406,630,1,13377,15,0,1,30,27,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1407,970,2,6057,17,15,9,25,27,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
